"Series Description","Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted","Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total consumer loans owned by depository institutions, not seasonally adjusted level","Total consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted level","Total consumer loans owned by credit unions, not seasonally adjusted level","Total consumer loans owned by federal government, not seasonally adjusted level","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized total consumer loans, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Consumer revolving credit owned by depository institutions, not seasonally adjusted level","Consumer revolving credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted level","Consumer revolving credit owned by credit unions, not seasonally adjusted level","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted level","Securitized consumer revolving credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted level","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted level","Nonrevolving consumer loans owned by federal government, not seasonally adjusted level","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized consumer nonrevolving credit, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized total consumer loans, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by credit unions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer revolving credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer nonrevolving credit, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate"
2003-01,ND,,ND,ND,ND,3.47,58.84,96.14,26442.90,,,,6.36,6.14,6.49,1982561.31,754789.40,1227771.91,2000693.27,667021.10,598345.72,68675.38,310592.14,195498.05,119531.73,,76235.31,631814.94,763587.29,252988.24,236822.62,16165.62,44459.96,21631.00,36058.69,408449.41,1237105.99,414032.86,361523.10,52509.76,266132.19,173867.05,119531.74,,40176.62,223365.53,,ND,10449.10,3841.95,6607.15,3685.59,-4253.66,-4224.04,-29.62,3073.66,-245.51,2223.41,,1437.64,1450.05,-8535.50,-9666.52,-9572.14,-94.38,19.60,-597.00,-1066.02,2774.44,12221.10,5412.86,5348.10,64.76,3054.06,351.49,2223.41,,2503.66,-1324.39,,ND
2003-02,7.11,,11.70,12.26,11.96,4.50,59.68,96.97,24863.62,,,,6.56,6.06,6.87,1993405.69,758601.34,1234804.35,1992275.88,667320.78,598672.16,68648.62,314439.76,195034.65,119049.14,,74036.78,622394.78,758167.84,252095.93,236015.56,16080.38,43805.04,21106.00,34773.12,406387.75,1234108.04,415224.84,362656.60,52568.24,270634.72,173928.65,119049.14,,39263.66,216007.03,,ND,10844.38,3811.94,7032.45,-8417.39,299.68,326.44,-26.76,3847.62,-463.40,-482.59,,-2198.53,-9420.16,-5419.44,-892.31,-807.06,-85.24,-654.91,-525.00,-1285.57,-2061.66,-2997.95,1191.99,1133.50,58.49,4502.53,61.60,-482.60,,-912.96,-7358.51,,ND
2003-03,ND,,ND,ND,ND,4.35,59.95,95.86,25152.29,,,,4.70,1.67,6.56,2001208.15,759655.21,1241552.94,1989122.67,661850.42,593231.42,68619.00,309920.86,194012.97,118370.77,,72443.03,632524.62,750643.75,246394.42,230408.42,15986.00,42375.67,20737.00,33627.20,407509.47,1238478.91,415456.00,362823.00,52633.00,267545.19,173275.97,118370.78,,38815.83,225015.15,,710089.18,7802.46,1053.87,6748.59,-3153.22,-5470.36,-5440.74,-29.62,-4518.91,-1021.68,-678.37,,-1593.75,10129.84,-7524.09,-5701.52,-5607.14,-94.38,-1429.38,-369.00,-1145.92,1121.72,4370.87,231.16,166.40,64.76,-3089.53,-652.68,-678.36,,-447.83,9008.12,,431.70
2003-04,ND,,ND,ND,ND,2.93,60.25,97.00,27539.80,,,,7.73,1.73,11.40,2014099.78,760752.43,1253347.35,2004197.87,665845.16,595529.68,70315.48,319867.35,195821.82,116842.60,,72087.46,633733.49,755409.77,248732.23,231703.81,17028.42,43833.88,20903.00,33414.98,408525.69,1248788.10,417112.93,363825.87,53287.07,276033.47,174918.82,116842.60,,38672.48,225207.80,,ND,12891.63,1097.22,11794.41,15075.20,3994.74,2298.26,1696.48,9946.49,1808.85,-1528.17,,-355.57,1208.87,4766.02,2337.81,1295.39,1042.42,1458.21,166.00,-212.22,1016.22,10309.19,1656.93,1002.87,654.07,8488.28,1642.85,-1528.18,,-143.35,192.65,,ND
2003-05,7.05,,12.19,12.12,12.89,2.74,60.76,97.33,27920.04,,,,7.99,4.66,10.01,2027502.51,763704.74,1263797.77,2018079.96,673450.35,601381.83,72068.52,321142.61,197117.60,114896.95,,73004.41,638468.05,758726.46,254840.28,236734.70,18105.58,40905.99,20988.00,33999.32,407992.88,1259353.50,418610.07,364647.13,53962.93,280236.63,176129.60,114896.94,,39005.09,230475.18,,ND,13402.73,2952.31,10450.42,13882.09,7605.18,5852.15,1753.03,1275.27,1295.78,-1945.66,,916.95,4734.57,3316.69,6108.05,5030.88,1077.16,-2927.89,85.00,584.35,-532.81,10565.40,1497.13,821.27,675.87,4203.16,1210.78,-1945.66,,332.61,5267.38,,ND
2003-06,ND,,ND,ND,ND,3.29,62.20,96.82,26945.05,,,,3.41,0.17,5.37,2033268.41,763814.88,1269453.53,2021930.44,677448.84,603683.84,73765.00,327925.55,198917.25,113414.17,,72407.69,631816.92,759334.70,256111.84,236963.84,19148.00,41198.93,21105.00,33481.83,407437.09,1262595.74,421337.00,366720.00,54617.00,286726.63,177812.25,113414.17,,38925.86,224379.83,,726902.36,5765.91,110.15,5655.76,3850.48,3998.49,2302.01,1696.48,6782.94,1799.65,-1482.77,,-596.72,-6651.13,608.23,1271.56,229.14,1042.42,292.94,117.00,-517.49,-555.78,3242.24,2726.93,2072.87,654.07,6490.00,1682.65,-1482.77,,-79.23,-6095.35,,5604.39
2003-07,ND,,ND,ND,ND,3.67,62.30,95.18,26129.44,,,,4.01,0.90,5.88,2040064.39,764388.66,1275675.74,2028553.58,676788.13,603381.99,73406.14,350249.04,201105.74,111722.38,,73691.86,614996.44,758595.82,254093.42,234818.39,19275.03,42209.91,21272.00,34903.42,406117.06,1269957.77,422694.71,368563.60,54131.11,308039.13,179833.74,111722.39,,38788.44,208879.37,,ND,6795.98,573.77,6222.21,6623.14,-660.71,-301.85,-358.86,22323.48,2188.48,-1691.79,,1284.17,-16820.49,-738.88,-2018.42,-2145.45,127.03,1010.98,167.00,1421.59,-1320.03,7362.03,1357.71,1843.60,-485.89,21312.50,2021.48,-1691.79,,-137.42,-15500.46,,ND
2003-08,6.76,,11.97,12.47,13.13,3.98,62.43,93.38,25406.62,,,,5.33,3.04,6.70,2049124.34,766324.40,1282799.94,2049098.61,683857.03,610809.74,73047.28,364673.62,202874.65,110421.75,,73824.69,613446.87,764265.56,256293.61,236891.54,19402.07,44357.09,21390.00,34665.65,407559.22,1284833.05,427563.42,373918.20,53645.22,320316.53,181484.65,110421.75,,39159.04,205887.65,,ND,9059.94,1935.74,7124.21,20545.03,7068.90,7427.76,-358.86,14424.58,1768.91,-1300.63,,132.83,-1549.56,5669.75,2200.19,2073.16,127.03,2147.18,118.00,-237.78,1442.16,14875.28,4868.71,5354.60,-485.89,12277.41,1650.91,-1300.63,,370.61,-2991.72,,ND
2003-09,ND,,ND,ND,ND,4.12,62.80,93.79,25663.17,,,,4.67,-0.44,7.72,2057090.79,766041.92,1291048.87,2059675.30,686823.82,614123.82,72700.00,374642.75,203426.28,110491.05,,73056.15,611235.25,764703.05,255536.82,236011.82,19525.00,44424.07,21291.00,34162.60,409288.56,1294972.25,431287.00,378112.00,53175.00,330218.69,182135.28,110491.05,,38893.55,201946.69,,750351.17,7966.45,-282.47,8248.93,10576.69,2966.79,3314.08,-347.28,9969.14,551.62,69.30,,-768.54,-2211.62,437.49,-756.79,-879.72,122.93,66.98,-99.00,-503.05,1729.34,10139.21,3723.58,4193.80,-470.22,9902.16,650.62,69.30,,-265.49,-3940.97,,7816.27
2003-10,ND,,ND,ND,ND,4.30,62.98,93.57,26066.60,,,,4.90,-0.79,8.28,2065495.10,765535.19,1299959.91,2069683.22,683391.65,608947.23,74444.42,382962.97,204098.40,108544.61,,72657.54,618028.04,764538.80,252297.19,231315.53,20981.66,45025.66,21261.00,33811.42,412143.53,1305144.42,431094.46,377631.70,53462.76,337937.31,182837.40,108544.61,,38846.13,205884.51,,ND,8404.31,-506.73,8911.04,10007.92,-3432.17,-5176.59,1744.42,8320.22,672.13,-1946.45,,-398.60,6792.79,-164.25,-3239.63,-4696.29,1456.66,601.59,-30.00,-351.18,2854.97,10172.17,-192.54,-480.30,287.76,7718.63,702.13,-1946.45,,-47.42,3937.82,,ND
2003-11,6.82,,11.97,12.35,12.93,4.31,62.46,93.72,26306.23,,,,0.53,-0.83,1.32,2066400.09,765007.92,1301392.17,2072467.00,715900.31,639767.74,76132.58,387735.86,204436.80,106037.19,,55731.27,602625.57,768820.85,286828.97,264437.64,22391.34,47473.02,21379.00,14982.99,398156.88,1303646.14,429071.34,375330.10,53741.24,340262.84,183057.80,106037.19,,40748.28,204468.69,,ND,904.99,-527.27,1432.26,2783.78,18508.66,16820.51,1688.15,4772.89,338.40,-2507.42,,-16926.27,-1402.48,4282.05,20531.78,19122.11,1409.67,2447.36,118.00,-18828.43,13.34,-1498.28,-2023.12,-2301.60,278.48,2325.53,220.40,-2507.42,,1902.15,-1415.82,,ND
2003-12,ND,,ND,ND,ND,4.04,61.03,94.29,27105.07,,,,6.37,5.10,7.11,2077360.69,768258.31,1309102.38,2102931.98,747262.77,669385.77,77877.00,393043.94,205877.28,102918.04,,59065.29,594764.67,790387.72,308862.77,285014.77,23848.00,45265.69,22410.00,14994.70,398854.56,1312544.26,438400.00,384371.00,54029.00,347778.25,183467.28,102918.04,,44070.59,195910.10,,759485.04,10960.60,3250.39,7710.21,30464.98,31362.45,29618.03,1744.42,5308.08,1440.48,-3119.15,,3334.02,-7860.90,21566.87,22033.79,20577.13,1456.66,-2207.32,1031.00,11.71,697.69,8898.11,9328.66,9040.90,287.76,7515.41,409.48,-3119.15,,3322.31,-8558.59,,3044.62
2004-01,ND,,ND,ND,ND,3.69,59.92,93.79,27239.67,,,,6.29,3.77,7.76,2088243.04,770672.50,1317570.54,2108325.17,748862.26,669762.97,79099.29,402125.31,206147.06,104219.84,,57919.88,589050.82,780848.45,300048.15,277003.77,23044.38,47148.59,21012.00,15203.98,397435.72,1327476.72,448814.10,392759.20,56054.90,354976.72,185135.06,104219.84,,42715.90,191615.10,,ND,10882.35,2414.19,8468.16,5393.19,1599.49,377.20,1222.29,9081.37,269.78,1301.80,,-1145.41,-5713.85,-9539.27,-8814.61,-8011.00,-803.62,1882.90,-1398.00,209.28,-1418.84,14932.46,10414.10,8388.20,2025.90,7198.47,1667.78,1301.80,,-1354.69,-4295.00,,ND
2004-02,6.72,,11.88,12.67,12.42,3.46,59.16,94.33,26296.19,,,,4.08,2.63,4.93,2095340.36,772362.27,1322978.09,2094372.50,741985.22,661742.51,80242.71,406048.30,205590.34,102942.54,,56676.44,581129.66,772083.33,295440.73,273148.11,22292.62,46378.11,21570.00,14846.83,393847.66,1322289.17,446544.50,388594.40,57950.10,359670.19,184020.34,102942.54,,41829.60,187282.01,,ND,7097.33,1689.77,5407.55,-13952.67,-6877.03,-8020.46,1143.43,3922.99,-556.72,-1277.30,,-1243.45,-7921.16,-8765.12,-4607.43,-3855.66,-751.77,-770.48,558.00,-357.15,-3588.06,-5187.54,-2269.60,-4164.80,1895.20,4693.47,-1114.72,-1277.30,,-886.29,-4333.09,,ND
2004-03,ND,,ND,ND,ND,4.04,59.59,93.28,25873.03,,,,8.24,8.90,7.85,2109720.32,778092.48,1331627.84,2096471.95,739500.76,658035.76,81465.00,411969.73,207085.61,101366.74,,56004.61,580544.50,768593.25,290101.76,268612.76,21489.00,45825.32,21572.00,14534.26,396559.91,1327878.70,449399.00,389423.00,59976.00,366144.41,185513.61,101366.74,,41470.35,183984.60,,760294.41,14379.96,5730.21,8649.75,2099.45,-2484.46,-3706.75,1222.29,5921.43,1495.27,-1575.80,,-671.83,-585.16,-3490.07,-5338.96,-4535.35,-803.62,-552.79,2.00,-312.57,2712.25,5589.52,2854.50,828.60,2025.90,6474.22,1493.27,-1575.80,,-359.26,-3297.41,,269.79
2004-04,ND,,ND,ND,ND,4.31,60.32,93.24,25917.65,,,,1.70,-3.91,4.99,2112716.15,775554.79,1337161.36,2101003.26,744703.27,661040.03,83663.24,418162.34,207744.73,96645.61,,56026.77,577720.54,769322.73,293438.42,270748.43,22689.99,46119.16,21265.00,14620.93,393879.22,1331680.54,451264.85,390291.60,60973.25,372043.19,186479.73,96645.61,,41405.84,183841.32,,ND,2995.82,-2537.70,5533.52,4531.31,5202.51,3004.27,2198.24,6192.61,659.12,-4721.13,,22.16,-2823.96,729.47,3336.66,2135.67,1200.99,293.83,-307.00,86.67,-2680.69,3801.84,1865.85,868.60,997.25,5898.78,966.12,-4721.13,,-64.51,-143.27,,ND
2004-05,6.43,,11.80,12.69,12.93,4.21,60.58,92.13,25853.93,,,,4.61,3.92,5.02,2120839.15,778088.65,1342750.50,2109813.27,752982.36,667047.60,85934.76,429357.75,209079.62,91687.72,,56363.15,570342.67,772188.43,301965.71,278034.70,23931.01,46258.50,21385.00,14627.40,387951.81,1337624.85,451016.65,389012.90,62003.75,383099.25,187694.62,91687.72,,41735.75,182390.86,,ND,8123.00,2533.87,5589.14,8810.01,8279.09,6007.57,2271.52,11195.41,1334.89,-4957.89,,336.38,-7377.87,2865.70,8527.29,7286.27,1241.02,139.35,120.00,6.47,-5927.41,5944.31,-248.21,-1278.70,1030.49,11056.06,1214.89,-4957.88,,329.91,-1450.47,,ND
2004-06,ND,,ND,ND,ND,4.99,60.97,90.75,24803.73,,,,4.05,2.53,4.92,2127989.41,779731.22,1348258.19,2114539.43,748704.18,660571.18,88133.00,436237.99,211683.70,86956.10,,56100.49,574856.96,774311.98,300614.18,275482.18,25132.00,48675.96,21606.00,14599.78,388816.06,1340227.45,448090.00,385089.00,63001.00,387562.03,190077.70,86956.10,,41500.71,186040.89,,768021.39,7150.26,1642.57,5507.69,4726.15,-4278.18,-6476.42,2198.24,6880.24,2604.08,-4731.62,,-262.66,4514.29,2123.55,-1351.53,-2552.52,1200.99,2417.46,221.00,-27.63,864.25,2602.60,-2926.65,-3923.90,997.25,4462.78,2383.08,-4731.62,,-235.04,3650.04,,2575.66
2004-07,ND,,ND,ND,ND,5.91,61.15,88.89,23821.36,,,,5.13,9.78,2.45,2137092.98,786087.14,1351005.83,2124468.09,752628.11,664144.00,88484.11,444923.20,211832.09,85945.38,,55559.84,573579.48,779811.15,303702.82,278453.90,25248.92,50356.57,21697.00,14022.41,390032.34,1344656.94,448925.28,385690.10,63235.18,394566.63,190135.09,85945.37,,41537.43,183547.14,,ND,9103.57,6355.92,2747.65,9928.66,3923.92,3572.81,351.11,8685.20,148.39,-1010.73,,-540.65,-1277.48,5499.17,3088.64,2971.71,116.92,1680.61,91.00,-577.36,1216.28,4429.49,835.28,601.10,234.18,7004.59,57.39,-1010.73,,36.72,-2493.76,,ND
2004-08,6.55,,12.02,13.02,13.60,6.15,61.06,84.03,22950.51,,,,3.56,1.41,4.81,2143435.12,787011.66,1356423.46,2144512.67,762604.67,673769.45,88835.22,455209.59,213880.13,86437.21,,55833.36,570547.70,784735.08,311411.90,286046.05,25365.85,50475.43,22235.00,13932.31,386680.44,1359777.59,451192.77,387723.40,63469.37,404734.16,191645.13,86437.21,,41901.05,183867.27,,ND,6342.14,924.52,5417.62,20044.58,9976.57,9625.46,351.11,10286.39,2048.04,491.84,,273.52,-3031.78,4923.94,7709.08,7592.16,116.92,118.86,538.00,-90.10,-3351.91,15120.65,2267.48,2033.30,234.18,10167.53,1510.04,491.84,,363.62,320.13,,ND
2004-09,ND,,ND,ND,ND,6.04,61.18,81.41,22765.47,,,,9.36,10.10,8.93,2160148.30,793635.81,1366512.48,2164874.52,765493.61,676318.61,89175.00,471117.78,214470.97,87139.80,,54104.76,572547.60,792724.03,311679.61,286200.61,25479.00,54717.81,22166.00,12422.71,391737.91,1372150.49,453814.00,390118.00,63696.00,416399.97,192304.97,87139.80,,41682.05,180809.70,,790243.43,16713.18,6624.15,10089.02,20361.85,2888.93,2549.15,339.78,15908.19,590.83,702.59,,-1728.60,1999.90,7988.95,267.70,154.55,113.15,4242.38,-69.00,-1509.60,5057.47,12372.90,2621.23,2394.60,226.63,11665.81,659.83,702.59,,-219.00,-3057.57,,7407.35
2004-10,ND,,ND,ND,ND,4.79,63.21,84.86,24710.92,,,,9.21,4.63,11.86,2176719.34,796696.49,1380022.85,2181572.85,766847.86,676956.83,89891.03,484519.84,215674.61,87349.95,,54136.19,573044.40,795558.11,311681.26,285384.13,26297.13,57187.43,22057.00,12400.73,392231.69,1386014.74,455166.60,391572.70,63593.90,427332.41,193617.61,87349.95,,41735.46,180812.71,,ND,16571.05,3060.68,13510.37,16698.33,1354.26,638.22,716.03,13402.06,1203.65,210.14,,31.42,496.79,2834.08,1.65,-816.48,818.13,2469.63,-109.00,-21.98,493.78,13864.25,1352.60,1454.70,-102.10,10932.44,1312.65,210.14,,53.40,3.01,,ND
2004-11,6.71,,11.84,12.51,13.92,5.95,60.86,82.98,23983.59,,,,3.87,0.74,5.69,2183746.35,797184.97,1386561.38,2191717.29,765091.58,674507.61,90583.97,496400.47,216094.55,86752.73,,54908.03,572469.93,802373.59,311935.88,284847.01,27088.87,60157.34,22336.00,12548.43,395395.94,1389343.70,453155.70,389660.60,63495.10,436243.13,193758.55,86752.73,,42359.60,177073.99,,ND,7027.01,488.48,6538.53,10144.44,-1756.28,-2449.22,692.93,11880.63,419.94,-597.21,,771.84,-574.47,6815.48,254.62,-537.12,791.74,2969.91,279.00,147.70,3164.25,3328.96,-2010.90,-1912.10,-98.80,8910.72,140.94,-597.21,,624.14,-3738.72,,ND
2004-12,ND,,ND,ND,ND,5.46,60.37,84.50,24434.12,,,,4.67,3.56,5.31,2192246.17,799552.18,1392693.99,2220118.91,795569.88,704269.88,91300.00,492345.95,215383.56,86074.15,,59211.32,571534.06,824420.98,342555.88,314648.88,27907.00,50382.20,23244.00,13013.09,395225.81,1395697.93,453014.00,389621.00,63393.00,441963.75,192139.56,86074.15,,46198.22,176308.25,,797863.49,8499.82,2367.21,6132.61,28401.62,30478.30,29762.27,716.03,-4054.52,-710.99,-678.59,,4303.29,-935.87,22047.39,30620.00,29801.87,818.13,-9775.14,908.00,464.66,-170.13,6354.23,-141.70,-39.60,-102.10,5720.63,-1618.99,-678.58,,3838.62,-765.74,,2540.02
2005-01,ND,,ND,ND,ND,5.75,59.63,82.93,23939.23,,,,2.48,7.63,-0.48,2196777.63,804635.76,1392141.86,2218590.36,789358.91,698236.99,91121.92,487185.16,215222.95,89146.01,,57161.64,580515.70,816300.83,331544.39,303883.32,27661.07,50825.07,22849.00,12498.47,398583.91,1402289.52,457814.52,394353.67,63460.86,436360.09,192373.95,89146.00,,44663.17,181931.79,,ND,4531.46,5083.58,-552.12,-1528.56,-6210.97,-6032.89,-178.08,-5160.79,-160.61,3071.86,,-2049.68,8981.64,-8120.15,-11011.49,-10765.56,-245.93,442.87,-395.00,-514.62,3358.09,6591.59,4800.52,4732.67,67.86,-5603.66,234.39,3071.85,,-1535.06,5623.54,,ND
2005-02,6.86,,12.01,12.21,14.13,5.15,59.29,88.68,24290.02,,,,8.07,-0.79,13.20,2211558.71,804107.29,1407451.42,2210306.40,782745.65,691784.58,90961.08,491460.39,214882.33,89370.14,,55954.10,575893.77,803679.47,324509.68,297070.74,27438.93,52471.52,22511.00,12381.74,391805.53,1406626.93,458235.98,394713.83,63522.14,438988.88,192371.33,89370.14,,43572.37,184088.24,,ND,14781.08,-528.47,15309.55,-8283.96,-6613.25,-6452.41,-160.84,4275.23,-340.61,224.13,,-1207.53,-4621.93,-12621.37,-7034.71,-6812.58,-222.13,1646.45,-338.00,-116.73,-6778.38,4337.41,421.46,360.17,61.29,2628.78,-2.61,224.14,,-1090.80,2156.45,,ND
2005-03,ND,,ND,ND,ND,4.96,59.45,87.72,24117.63,,,,4.69,0.79,6.91,2220199.19,804639.97,1415559.22,2204974.29,773895.01,683112.01,90783.00,493381.47,216126.72,89425.11,,55350.28,576795.69,793899.07,315172.01,287979.01,27193.00,52048.41,22310.00,12282.93,392085.72,1411075.22,458723.00,395133.00,63590.00,441333.06,193816.72,89425.11,,43067.35,184709.97,,803803.25,8640.48,532.68,8107.80,-5332.11,-8850.64,-8672.56,-178.08,1921.07,1244.39,54.97,,-603.82,901.92,-9780.40,-9337.66,-9091.73,-245.93,-423.11,-201.00,-98.81,280.19,4448.28,487.02,419.17,67.86,2344.19,1445.39,54.97,,-505.01,621.73,,1979.92
2005-04,ND,,ND,ND,ND,5.28,59.24,87.43,23724.64,,,,6.67,8.83,5.44,2232535.38,810558.39,1421976.98,2218382.38,782343.82,690490.05,91853.77,494545.57,218661.02,89201.56,,55730.06,577900.35,802895.95,323507.93,295968.45,27539.48,53267.14,22431.00,12515.67,391174.22,1415486.43,458835.89,394521.60,64314.29,441278.44,196230.02,89201.56,,43214.39,186726.13,,ND,12336.18,5918.42,6417.77,13408.10,8448.80,7378.03,1070.77,1164.11,2534.30,-223.55,,379.78,1104.67,8996.88,8335.92,7989.43,346.48,1218.73,121.00,232.74,-911.50,4411.21,112.89,-611.40,724.29,-54.63,2413.30,-223.55,,147.04,2016.17,,ND
2005-05,6.92,,12.05,12.77,14.81,5.73,58.87,88.05,22989.44,,,,0.07,-1.99,1.25,2232671.52,809211.55,1423459.97,2219407.28,778161.64,685201.41,92960.23,494926.22,220836.94,88986.11,,55775.37,580720.99,801982.62,320427.32,292529.81,27897.52,54268.41,22622.00,12697.23,391967.66,1417424.66,457734.31,392671.60,65062.71,440657.81,198214.94,88986.11,,43078.14,188753.33,,ND,136.15,-1346.84,1482.98,1024.89,-4182.18,-5288.64,1106.46,380.64,2175.92,-215.45,,45.32,2820.64,-913.34,-3080.61,-3438.64,358.03,1001.27,191.00,181.56,793.44,1938.23,-1101.57,-1850.00,748.43,-620.63,1984.92,-215.45,,-136.25,2027.20,,ND
2005-06,ND,,ND,ND,ND,5.75,59.47,88.43,23716.86,,,,8.15,7.37,8.59,2247833.43,814181.65,1433651.78,2232389.10,777982.01,683951.01,94031.00,495057.84,221322.25,88935.99,,56016.18,593074.82,807870.12,321969.01,293725.01,28244.00,55481.37,22816.00,12853.67,394750.06,1424518.99,456013.00,390226.00,65787.00,439576.47,198506.25,88935.99,,43162.51,198324.76,,809580.86,15161.91,4970.10,10191.81,12981.83,-179.62,-1250.39,1070.77,131.62,485.31,-50.12,,240.81,12353.83,5887.50,1541.69,1195.21,346.48,1212.96,194.00,156.44,2782.41,7094.33,-1721.31,-2445.60,724.29,-1081.34,291.31,-50.12,,84.37,9571.43,,1925.87
2005-07,ND,,ND,ND,ND,5.88,60.07,88.81,25085.83,,,,5.02,1.07,7.26,2257230.94,814908.46,1442322.48,2243382.36,790519.53,694674.02,95845.51,496333.11,225297.02,88845.45,,55347.27,587039.98,808016.84,325628.12,296834.55,28793.58,56646.27,23097.00,12179.51,390465.94,1435365.52,464891.40,397839.47,67051.93,439686.84,202200.02,88845.45,,43167.76,196574.04,,ND,9397.52,726.81,8670.70,10993.26,12537.51,10723.00,1814.51,1275.27,3974.76,-90.54,,-668.91,-6034.84,146.72,3659.11,3109.54,549.58,1164.90,281.00,-674.16,-4284.13,10846.53,8878.40,7613.47,1264.93,110.38,3693.76,-90.54,,5.25,-1750.72,,ND
